"ID","EjBetalat","LanPerManad","TotaltLan","Fastighetsvarde","ArPaArbete","NBetAnmark","NForsenBetal","KreditAlder","Nkreditprovningar","Nkrediter","KvotKreditInk","AnledningID","ArbeteID"
2955,1,16200,118585,131940,5,0,0,202.3851699,2,40,23.97711222,1,5
2956,1,16200,23466,206368,9,7,3,141.0274265,10,41,32.36849777,1,1
2957,0,16200,86021,113030,20,0,0,284.1597667,0,17,26.65016531,1,3
2958,0,16200,105502,117705,0,0,0,125.2425886,2,21,38.81066171,1,3
2959,0,16200,76211,104348,0,0,0,141.0468244,1,18,33.33441192,1,3
2960,0,16200,81933,131208,13,0,0,308.5320272,0,19,29.60368375,1,4
2961,1,16200,34984,46382,11,0,0,175.1443195,3,20,39.74092813,1,3
2962,1,16200,46115,61917,2,0,0,259.3606975,0,47,43.71749944,2,3
2963,1,16300,31800,63000,12,1,5,124.9,1,14,33.77992,1,3
2964,0,16300,22352,165315,9,0,0,304.3346951,0,27,27.56242667,2,6
2965,0,16300,7774,88649,14,0,1,257.9159219,0,22,28.13047878,2,3
2966,1,16300,79087,102921,23,0,0,256.2530843,0,45,36.98708569,1,5
2967,0,16300,84480,101243,30,0.25457,0,337.3423041,2,49,35.41287035,1,2
2968,0,16300,71510,89756,2,0,0,193.1358902,0,30,31.41358583,1,3
2969,0,16300,105169,134992,1,0,0,277.9929456,0,46,41.9498545,1,3
2970,0,16300,96431,161284,8.922268,0,0,256.3719323,1.186055,23,39.07781351,1,3
2971,0,16300,67524,85577,8,0,0,75.43432799,3,11,31.76182878,1,3
2972,0,16300,43500,69875,5,0,0,245.5333333,3,32,33.77992,1,4
2973,1,16300,25004,65000,2,0,0,199.8333333,0,7,33.77992,1,3
2974,0,16300,56075,88870,11,0,0,179.7663,1,16,24.68929368,1,4
2975,0,16300,59901,83232,8.922268,0,0,284.5143054,0,20,27.89880275,2,3
2976,1,16300,49868,76131,9,0,0,81.2741558,2,9,40.37255654,1,3
2977,0,16300,69327,102426,8,0,0,246.7546661,1,12,36.4090945,2,4
2978,0,16300,32188,78914,8.922268,0,0,250.7255462,0,49,40.72219635,2,3
2979,0,16300,102826,114692,8,0,0,317.5079738,1,18,31.91423801,1,3
2980,0,16300,34297,42629,9,0,0,80.48923834,2,11,30.28477259,2,3
2981,0,16300,66038,98585,1,0,0,162.0654119,3,19,32.75346067,1,2
2982,0,16400,50941,78801,4,0,0,266.040799,2,32,32.90435701,1,4
2983,0,16400,74904,92308,6,0,0,202.4904448,3,19,42.42034531,1,3
2984,0,16400,62786,79154,7,0.25457,0,179.7663,1.186055,21.2961,24.83894007,1,3
2985,0,16400,21857,51994,7,0,0,201.9333333,0,14,33.77992,2,4
2986,0,16400,71264,94726,1,0,0,177.2573424,1,31,35.03448136,1,3
2987,0,16400,119879,128546,16,0,0,182.9973812,0,17,40.85088684,1,3
2988,0,16400,86623,124048,8.922268,0.25457,0,179.7663,1.186055,21.2961,35.81076936,1,3
2989,1,16400,54818,74447,3,2,3,208.0888643,1,50,41.95642972,1,2
2990,0,16400,57139,164133,21,0,0,238.4610031,0,27,22.20684601,1,4
2991,0,16400,73466,89453,4,0,0,198.8274238,3,19,41.52349741,1,3
2992,0,16400,63574,88586,8.922268,0,0,298.1465517,0,20,29.15337202,2,3
2993,0,16400,82869,94390,8,0,2,358.0506602,1.186055,42,39.06062731,1,4
2994,0,16400,57651,76854,1,0,0,172.2000922,0,25,31.81962217,1,2
2995,1,16400,48700,72500,8.922268,0,1,127.3,1,39,33.77992,1,3
2996,0,16400,81700,109025,10,0,0,155.2666667,3,19,33.77992,1,4
2997,0,16400,62018,91832,9,0,0,202.3225002,0,19,20.38046421,1,4
2998,0,16400,73760.82,51454,8.922268,0.25457,0,338.1108068,1.186055,17,33.49183609,1,3
2999,0,16400,107669,115881,0,0,0,136.8121195,1,21,39.69996168,1,3
3000,0,16400,47428,76483,4,0,0,232.3155447,3,31,33.10683578,1,4
3001,0,16400,58664,89589,27,0,0,211.4411021,0,21,34.25636489,1,2
3002,0,16400,71906,86144,2,0,0,126.1701523,1,20,23.69800763,1,2
3003,0,16400,89858,105796,29,0.25457,1,340.7116751,2,49,36.00391594,1,2
3004,0,16400,100014,122281,0,0,0,123.1339876,0,30,34.93667391,1,4
3005,0,16400,65898,85424,10,0,1,173.5332104,0,14,26.93199486,2,4
3006,0,16400,86422,116097,8.922268,0.25457,0,179.7663,1.186055,21.2961,35.59895076,1,3
3007,0,16400,102103,133626,5,0,0,95.36634837,0,14,31.27518252,1,4
3008,0,16400,85601,100078,8.922268,0,0,176.6987412,1,25,43.02747053,2,2
3009,0,16500,44330,72618,6,0,0,101.4953657,2,15,41.4570252,1,3
3010,0,16500,48491,112677,2,0.25457,2,138.0960861,1,23,37.25333322,2,2
3011,0,16500,47636,59586,16,0,0,284.065542,0,21,29.96900633,1,3
3012,1,16500,52028,63745,7,0,0,105.5303761,4,18,41.34484583,1,3
3013,0,16500,44110,65748,7,0,0,99.19355258,3,14,41.41563125,1,3
3014,0,16500,73760.82,88454,30,0,0,320.4214503,0,16,14.0979409,1,2
3015,1,16500,94403,101776,9,0,1,217.7868414,0,19,33.77992,1,2
3016,0,16500,64992,97348,8,0.25457,0,123.6688208,0,11,36.10792355,2,2
3017,0,16500,97010,128101,9,0.25457,0,250.681862,2,41,36.93333116,1,1
3018,0,16500,77049,98658,5,3,0,77.99281611,0,21,23.1200738,1,3
3019,1,16500,92900,116000,10,1,0,83.16666667,1,27,33.77992,1,1
3020,0,16500,64081,100796,22,0,1,243.9416859,1,24,38.32781635,2,4
3021,0,16500,23169,41677,20,0,0,208.0769432,2,15,34.43057515,1,4
3022,1,16500,48833,68872,1,0,0,60.39065229,0,12,22.45962439,1,3
3023,1,16500,143404,165267,14,0,1,169.7373629,1,31,36.178122,1,1
3024,0,16500,73760.82,42894,1,0,0,331.4268695,0,8,26.89580446,2,3
3025,0,16500,67619,93500,8,0,0,82.16666667,0,16,33.77992,2,4
3026,0,16500,56500,80000,2,0,0,308.4333333,3,16,33.77992,1,3
3027,0,16500,163000,193000,10,0,0,262.7333333,1,38,33.77992,1,4
3028,0,16500,76000,110000,18,0,0,242.5,5,31,33.77992,1,1
3029,1,16500,65900,87000,26,0,3,109.5666667,5,35,33.77992,1,3
3030,1,16500,50000,101776,1,0,0,120.7333333,3,11,33.77992,1,1
3031,1,16500,67000,109500,2,4,0,217.1,2,24,33.77992,1,1
3032,0,16500,126872,167611,5,0,0,136.1224347,1,21,26.40452841,1,2
3033,0,16500,51758,138693,2,0,0,283.0698409,5,43,39.71677072,1,3
3034,0,16500,52030,158296,20,0,0,218.5392657,0,27,22.48479175,1,4
3035,1,16500,43223,46925,10,0,0,178.0023834,4,20,40.20633377,1,3
3036,0,16500,44946,64918,25,0,0,247.2784078,0,14,24.35794954,2,3
3037,0,16500,48674,73720,17,0,0,186.4730715,0,23,38.37360781,1,4
3038,0,16500,8795,164000,23,0,0,76.06666667,2,21,33.77992,2,1
3039,0,16500,74263,98922,0,0,0,139.8312465,3,20,31.81442935,1,2
3040,0,16500,102552,144461,1,0.25457,0,136.7244895,2,15,34.10788882,1,2
3041,0,16500,42317,66966,3,0,0,206.2383892,3,17,35.00637947,2,4
3042,0,16500,94920,118156,9,0,0,295.2855235,2,18,32.17163193,1,3
3043,0,16500,73760.82,29168,11,0.25457,0,102.1303682,2,8,31.56688527,1,3
3044,0,16500,45441,76145,4,0,0,124.0333832,1,8,28.17345068,1,1
3045,0,16500,36206,53040,9,0,0,118.3013718,0,9,17.74778355,2,3
3046,0,16600,9626,96887,14,0,0,263.7662467,0,23,28.67470198,2,3
3047,0,16600,77380,123638,8.922268,0.25457,0,179.7663,1.186055,21.2961,34.11861536,1,3
3048,0,16600,95860,123546,0,0.25457,2,252.7574879,1,29,40.60856748,1,2
3049,0,16600,81275,106691,1,0,0,289.376138,1,20,38.47524099,1,4
3050,0,16600,57094,94944,9,0,0,179.7663,0,15,24.02304824,1,4
3051,0,16600,97749,164103,8.922268,1,0,263.8467774,1.186055,23,37.38685429,1,3
3052,0,16600,102543,119493,3,0,0,276.6931852,0,33,29.28407186,1,2
3053,0,16600,55912,81552,6,0.25457,0,106.5129317,0,7,36.76375267,1,3
3054,0,16600,45877,68563,2,1,0,119.5007647,0,18,33.07304835,2,2
3055,0,16600,74784,100221,1,0,0,90.05044751,0,17,25.7083938,1,1
3056,1,16600,42259,101776,1.5,1,3,209.9666667,0,20,33.77992,1,3
3057,0,16600,73760.82,50732,0,0,0,96.36289475,2,9,42.39913928,1,2
3058,0,16600,73760.82,56631,2,0,0,98.76022323,1,8,39.7995274,1,2
3059,0,16600,71564,84627,5,0,0,114.6401329,1,20,22.3231426,1,2
3060,0,16600,74681,95471,6,0,0,187.6535104,4,19,40.45375315,1,3
3061,0,16600,28694,44165,20,0,1,206.7176512,2,16,30.63902291,1,4
3062,0,16600,73760.82,43880,8.922268,0.25457,0,351.725503,1.186055,15,31.53428892,1,3
3063,0,16600,69644,100411,0,0,0,149.095227,4,19,29.72574682,1,2
3064,0,16600,71096,104437,9,0,0,246.9596363,1,12,37.09953261,2,4
3065,0,16700,62933,91790,2,0,0,185.3724624,0,31,35.25727149,1,3
3066,0,16700,64862,107919,10,0,0,260.1585478,0,11,36.82433903,2,4
3067,0,16700,62933,95498,0,0,1,161.6609943,0,25,24.26256802,1,2
3068,0,16700,73760.82,29387,13,0.25457,0,80.82059146,2,8,33.36449134,1,3
3069,0,16700,102687,137417,7,0,0,97.76351186,0,14,31.10800492,1,4
3070,0,16700,86076,130341,12,0,0,295.9543396,0,18,28.44799241,1,4
3071,0,16700,31135,60478,14,0,0,105.1332711,0,18,39.1229968,1,3
3072,0,16700,43794,61446,6,0,0,96.45470591,1,9,28.45298086,1,3
3073,0,16700,54079,112463,1,0.25457,3,134.9257138,1,23,37.03395439,2,2
3074,0,16700,51310,76704,2,0.25457,2,271.6519477,0,10,37.63005716,1,3
3075,0,16700,11059,92706,13,0,1,262.61034,0,23,29.88475774,2,3
3076,0,16700,59207,83146,2,0,0,309.496388,3,15,43.48806641,1,3
3077,1,16700,77083,103540,17,0,0,170.8123728,1.186055,10,37.2264306,1,3
3078,0,16700,67238,96535,7,0.25457,0,103.4726082,0,10,39.34965052,2,2
3079,0,16700,73760.82,56374,1,0,0,73.4289424,1,9,40.82912873,1,2
3080,0,16700,29404,45209,20,0,1,195.5523296,2,16,31.05808436,1,4
3081,0,16700,12830,56465,3,0,0,301.1485223,0,15,18.25148086,1,4
3082,0,16700,53423,85685,5,0,0,109.4294283,0,12,28.16061131,2,4
3083,0,16700,5106,93277,14,0,0,269.9626887,0,23,29.87592807,2,3
3084,0,16700,105556,136568,0,0,0,273.7250728,0,47,40.04168465,1,3
3085,0,16800,57329,83695,3,0,0,294.9997015,2,16,40.62505269,1,3
3086,0,16800,76852,90429,6,0,0,183.8430046,3,18,42.2970917,1,3
3087,1,16800,44983,65000,4,2,1,77.03333333,6,43,33.77992,1,5
3088,1,16800,27623,88231,8,0,0,122.463272,0,12,55.96202222,1,4
3089,0,16800,56979,90008,10,0,2,178.9299564,1,12,27.8164203,2,4
3090,1,16800,69284,101776,21,0,0,190.6933137,1,20,35.89402586,1,2
3091,0,16800,50050,140222,4,0,0,272.4998353,5,43,40.03337824,1,3
3092,0,16800,23670,41879,17,1,0,106.3985697,0,17,26.69671626,1,1
3093,0,16800,62557,95747,0,0,0,188.189005,1,31,35.28584474,1,3
3094,1,16800,16204,27781,1,10,0,190.5770968,0,9,27.14688565,2,3
3095,1,16800,113021,146222,5,3,2,123.8934197,2,65,62.55930782,1,1
3096,0,16800,67049,89729,8.922268,0,0,286.3751286,0,20,28.73912802,2,3
3097,0,16800,81820,100366,6,0,1,335.3003273,1.186055,41,36.21162681,1,4
3098,1,16800,87300,155500,3,0,0,1154.633333,0,0,33.77992,1,3
3099,1,16800,50445,71711,5,0,0,71.23076169,5,18,40.58291348,1,3
3100,0,16800,73280,103067,1,0,0,140.362134,0,17,34.00229537,1,3
3101,0,16800,102838,111319,1,0,0,257.3285966,0,34,27.57659689,1,2
3102,0,16800,46312,67166,27,0,0,241.5083839,0,14,26.22071743,2,3
3103,0,16800,50135,93772,5,0,0,126.4894051,2,21,35.85635489,1,4
3104,0,16800,58193,82942,1,0,0,320.0630097,3,16,42.84596286,1,3
3105,0,16800,39352,60943,25,0,0,237.7636233,0,13,25.43988823,2,3
3106,0,16800,144756,183810,11,0,0,243.5422549,0,20,26.73398284,1,1
3107,0,16800,94851,119053,2,0,1,270.9986111,1,34,27.00923929,1,2
3108,0,16800,115870,130809,15,0,0,177.6322825,0,17,39.56720816,1,3
3109,0,16900,131002,166859,4,0,0,135.8564232,0,20,28.15188528,1,2
3110,0,16900,73760.82,51549,1,0,0,75.41374556,1,8,40.62819923,1,2
3111,0,16900,30856,56961,11,0,0,116.8177074,1,10,20.34458217,2,3
3112,0,16900,71672,96677,1,0,0,153.7916948,0,30,35.32783617,1,3
3113,0,16900,47129,62342,15,0,0,290.1489212,0,21,30.3185968,1,3
3114,0,16900,31143,75125,8.922268,1,0,237.1790454,0,49,42.13228056,2,3
3115,1,16900,63800,85000,2,0,6,127.8,2,33,33.77992,1,3
3116,1,16900,73128,101683,26,0,0,254.1917974,0,45,38.51230869,1,5
3117,0,16900,66812,90973,9,0.25457,0,108.0055259,0,10,37.46901795,2,2
3118,0,16900,68940,88264,0,0,0,166.1062815,0,25,24.95531142,1,2
3119,0,16900,67111,96985,21,0,0,233.7843985,1,23,37.32471132,2,4
3120,0,16900,116357,209364,4,0,0,221.1285548,0,16,27.9002639,1,3
3121,0,16900,53252,89720,29,0,0,204.5879339,0,22,33.01615312,1,2
3122,0,16900,88143,115365,19,0,0,282.0685178,0,16,24.96285137,1,3
3123,0,16900,43643,80639,3,0,0,128.5818237,1,8,28.89595485,1,1
3124,0,16900,61847,91671,9,0,0,202.0534356,0,20,21.34825451,1,4
3125,0,16900,78455,121450,8.922268,0.25457,0,179.7663,1.186055,21.2961,33.74237455,1,3
3126,0,16900,17988,137328,9,0,0,360.1469602,0,10,41.90205419,1,3
3127,0,16900,102108,117650,9,0,0,279.1125847,1,19,29.64517729,1,3
3128,0,17000,73644,107086,0,0,0,280.4533436,2,20,37.77195785,1,4
3129,0,17000,125257,161009,3,0,0,129.7577996,1,21,27.6372066,1,2
3130,0,17000,10866,171952,24,0,0,79.9919755,2,21,29.84695874,2,1
3131,1,17000,73760.82,101776,1,0,0,111.2350118,0,21,31.36287238,2,3
3132,0,17000,70039,100993,7,0,0,261.911317,1,11,36.56433032,2,4
3133,1,17000,54218,75000,5,1,0,177.5,6,35,33.77992,1,1
3134,0,17000,51682,67688,2,0,0,135.1919065,0,18,33.05063637,2,2
3135,0,17000,83248,95886,8,0,2,349.4300794,1.186055,41,36.05994724,1,4
3136,0,17000,97713,164869,8.922268,0,0,253.4763166,1.186055,23,36.45229579,1,3
3137,0,17000,125728,159770,8.922268,0,0,228.4223822,0,18,37.00837378,1,1
3138,0,17000,31772,60289,6,0,0,189.2369837,0,13,31.12574653,2,4
3139,0,17000,134689,158661,8.922268,0,0,227.3954647,0,19,36.42557176,1,1
3140,0,17000,86341,133564,15,0,0,307.6738571,0,18,28.36821059,1,4
3141,0,17000,66894,75360,8,0.25457,0,179.7663,1.186055,21.2961,25.26009868,1,3
3142,0,17000,27088,166437,7,0,0,306.674171,0,27,26.15671788,2,6
3143,0,17000,70085,81598,7,0,0,117.1953992,1,20,21.98183572,1,2
3144,0,17000,97438,158780,0,0,0,210.9126034,1,18,38.79674995,1,1
3145,0,17000,45671,64516,27,0,0,246.1797214,0,13,25.7012056,2,3
3146,0,17000,6778,60065,0,0,0,326.5184144,0,5,38.83660184,1,5
3147,0,17000,26228,60979,7,0,0,188.2476105,0,13,29.62867649,2,4
3148,0,17000,63450,92816,10,0,0,179.7663,1,16,25.71867108,1,4
3149,0,17000,54780,93091,4,0,0,115.3753324,1,21,37.50862467,1,4
3150,0,17000,73184,96889,0,0,0,71.95379199,0,16,28.00439848,1,1
3151,0,17000,60483,85015,4,0,0,116.5252651,0,12,27.29874318,2,4
3152,1,17000,52663,82000,8.922268,0.25457,0,179.7663,1.186055,21.2961,33.77992,1,3
3153,1,17000,36420,54375,1,1,0,77.7,1,18,33.77992,1,3
3154,0,17000,53058,74000,17,1,0,204.9333333,1,21,33.77992,1,3
3155,0,17000,23200,85000,9,0,0,149.0666667,1,21,33.77992,1,4
3156,0,17000,47000,112720,16,0,0,257.7,0,20,33.77992,1,4
3157,0,17000,86000,119600,12,0.25457,0,137.4666667,1.186055,25,33.77992,1,4
3158,0,17000,12613,85000,21,0,0,226.3666667,3,41,33.77992,1,3
3159,0,17000,152900,191146,7.5,0,0,179.7663,2,16,33.77992,1,3
3160,0,17000,55820,88683,0.5,0,0,74.03333333,0,23,33.77992,1,2
3161,1,17000,74910,112375,41,0,0,95.2,3,28,33.77992,1,2
3162,1,17000,87600,110000,0.4,6,0,180.5666667,2,46,33.77992,1,3
3163,1,17000,52700,78000,2,0,0,62.9,0,10,33.77992,1,3
3164,1,17000,61000,127000,9,0,5,256.7,0,40,33.77992,1,1
3165,1,17000,62755,81180,19,2,0,134.9333333,2,28,33.77992,1,4
3166,1,17000,56800,82000,22,0,5,320.6,4,28,33.77992,1,4
3167,1,17000,89600,115000,20,0.25457,3,99.26666667,0,23,33.77992,1,6
3168,1,17000,48000,69000,25,0,0,351.0333333,3,24,33.77992,1,2
3169,1,17000,43000,63500,8,0,0,46.66666667,3,11,33.77992,1,3
3170,0,17000,118822,208429,3,0,0,206.7370713,0,16,25.87399085,1,3
3171,0,17000,96065,116416,14,0,0,125.6730605,2,8,34.75618581,1,3
3172,0,17000,97517,141718,2,0.25457,0,128.4175979,3,15,31.16602944,1,2
3173,0,17000,51018,108148,0,0.25457,2,114.9462923,0,23,40.24125987,2,2
3174,1,17000,170636,188899,1,4,0,67.40828497,1,13,44.75157219,1,3
3175,0,17000,98451,138012,3,0.25457,0,120.2389346,2,15,33.95359392,1,2
3176,0,17000,82662,111357,17,0,0,252.3059847,4,30,37.31611992,1,1
3177,0,17000,108154,134103,1,0,0,279.3611988,0,46,39.67697661,1,3
3178,0,17000,25638,128433,10,0,0,367.6645206,0,9,39.10689638,1,3
3179,0,17100,56791,94396,7,0,0,110.2940878,1,21,36.1073409,1,4
3180,0,17100,48471,71546,5,0,1,254.0957007,3,32,29.81874354,1,4
3181,0,17100,19126,88969,21,0,0,225.7062879,2,41,38.89637818,1,3
3182,0,17100,73760.82,96036,27,0,0,327.0017911,0,15,12.4986698,1,2
3183,0,17100,100082,119585,1,0,0,147.9158091,0,29,34.73427716,1,4
3184,0,17100,22162,128989,11,0,0,367.9970935,0,9,40.64091611,1,3
3185,0,17100,53983,73688,5,0.25457,0,95.52351212,0,9,36.92038565,1,3
3186,0,17100,123463,160487,4,0,0,155.3007626,0,21,25.70412779,1,2
3187,0,17100,49951,111291,1,0.25457,2,151.1045925,1,23,39.48719814,2,2
3188,0,17100,74922,91187,0,0,0,80.58265559,0,16,26.76776884,1,1
3189,0,17100,59123,94247,0,0,0,70.01636023,0,22,37.19508553,1,2
3190,0,17100,46953,69086,6,0,0,165.6277883,2,11,29.2491436,1,4
3191,0,17100,43085,68758,7,0,1,103.6838558,3,49,30.3535487,1,3
3192,0,17100,92853,130864,6,0.25457,0,244.7288109,3,41,37.49264563,1,1
3193,1,17100,32134,69131,3,0,0,209.1988005,0,6,38.632967,1,3
3194,0,17100,54598,115838,14,0,0,247.2958965,0,20,25.63211642,1,4
3195,0,17100,73760.82,60781,8,0,0,101.0140613,0,14,27.71993814,1,3
3196,0,17100,27842,74459,8.922268,0,0,248.7187801,0,49,44.55215415,2,3
3197,0,17100,104652,169076,8.922268,1,0,270.5812143,1.186055,23,38.46522769,1,3
3198,0,17100,117337,131575,16,0,0,177.6294323,0,17,39.17643246,1,3
3199,0,17100,91502,113251,18,0,0,289.9544006,0,16,24.45832061,1,3
3200,0,17200,51352,64386,27,0,0,295.9554144,1,17,36.78730595,1,1
3201,0,17200,62514,96633,25,1,0,224.7643591,1,24,36.7023407,2,4
3202,0,17200,59698,89715,9,0,0,179.7663,1,16,23.34562321,1,4
3203,0,17200,94937,133859,6,0.25457,0,248.1588756,2,42,36.79087533,1,1
3204,0,17200,6126,88603,13,0,1,287.2608869,0,23,30.0987967,2,3
3205,0,17200,7044,57831,0,0,0,330.9709043,0,6,37.94331514,1,5
3206,0,17200,103519,118074,0,0,0,102.6786125,1,21,41.41835285,1,3
3207,0,17200,89507,121047,14,0,0,118.8661339,1,9,34.6028274,1,3
3208,0,17200,52011,65800,7,0,1,120.3239792,2,48,30.55651187,1,3
3209,0,17200,11950,170000,22,0,0,77.28338497,1,20,28.82169866,2,1
3210,0,17200,43996,79419,5,0,0,140.973401,0,9,28.6621734,1,1
3211,0,17200,33073,85654,7,0,0,163.3947887,1,20,28.27488887,1,4
3212,1,17200,50742,71000,15,0,0,179.7663,0,0,33.77992,1,3
3213,0,17200,39316,66978,4,0,0,99.98597596,1,10,26.43708405,1,3
3214,1,17200,74402,101776,13,0,1,115.3530306,4,34,41.35903633,1,4
3215,1,17200,62108,101776,21,0,0,174.3961345,1,21,34.53892537,1,2
3216,0,17200,48999,76544,5,0,0,240.5227465,3,31,32.84175391,1,4
3217,0,17200,35116,60489,17,0,0,106.486237,1,18,38.80624071,1,3
3218,0,17200,85977,109238,3,0,0,115.5575126,1,25,38.94891874,2,4
3219,0,17200,45900,68126,4,0,0,111.1259517,0,17,34.17904688,2,2
3220,0,17200,52276,69860,0,0,0,180.9314877,0,25,30.58796698,1,2
3221,0,17200,53849,102326,1,0,3,57.16674512,1,9,39.99115424,2,3
3222,0,17200,90567,118761,14,0,0,139.3401702,2,9,34.78487038,1,3
3223,0,17200,99204,119490,9,0,0,296.2114898,1,18,30.3013654,1,3
3224,0,17200,48427,66082,29,0,0,283.8487591,1,16,38.39363467,1,1
3225,0,17200,62840,92946,5,0,0,133.1594808,0,11,27.50354017,2,4
3226,0,17200,17234,43310,1,0,0,215.6075405,0,15,38.31851469,1,2
3227,0,17200,55254,118718,15,0,0,276.9110829,0,20,26.6961587,1,4
3228,0,17200,27230,82319,8.922268,0,0,249.2156672,1,50,43.75679409,2,3
3229,0,17300,40280,66319,4,0,0,101.3255769,2,9,27.97593545,1,3
3230,0,17300,91132,110440,10,0,0,147.5533245,2,19,36.42721874,1,4
3231,0,17300,51185,65537,6,0,1,129.8379412,3,49,29.31159406,1,3
3232,0,17300,35070,63862,16,0,0,125.1315694,1,17,37.93651965,1,3
3233,0,17300,79412,114906,17,0,0,247.3605705,4,30,36.53643556,1,1
3234,1,17300,73000,95000,5,2,1,90.3,6,30,33.77992,1,3
3235,0,17300,99064,156306,4,0,0,90.44952245,0,16,35.75006044,2,4
3236,0,17300,44031,79187,0,0.25457,1,299.7052373,1,10,35.98666991,1,3
3237,0,17300,20798,37980,2,0,0,219.3093648,0,16,37.76321101,1,2
3238,0,17300,90768,116052,13,0,0,120.2414262,2,9,35.81087795,1,3
3239,0,17300,65444,91244,8,0,0,202.0496827,0,19,21.57338522,1,4
3240,0,17300,65136,83847,6,0,0,127.0999737,0,20,24.5182717,1,2
3241,0,17300,110614,137552,6,0,0,85.23250072,0,13,31.34436552,1,4
3242,1,17300,73503,91842,0,0,6,142.3320756,1,32,46.90232438,1,3
3243,0,17300,91350,107834,3,0,0,118.1330649,0,24,37.61084501,2,4
3244,0,17300,65077,91991,0,2,3,114.0234424,2,26,35.90776048,1,3
3245,0,17300,96138,124066,1,0.25457,2,271.7823232,0,30,40.40450623,1,2
3246,0,17300,32736,49100,4,0,0,262.9484377,0,34,38.563081,1,4
3247,0,17300,57358,71617,0,0,0,194.2933392,0,25,30.53780606,1,2
3248,0,17300,51107,64135,4,0,0,115.002195,0,17,32.25108612,2,2
3249,0,17300,48132,78889,4,0,0,133.1676855,0,8,28.29822706,1,1
3250,0,17400,73760.82,48971,8.922268,0.25457,0,345.0099186,1.186055,17,32.47431947,1,3
3251,0,17400,77350,101271,0,0,0,148.9162275,1,18,34.38702843,1,3
3252,0,17400,61035,90434,4,0,0,113.6359957,0,12,25.3571946,2,4
3253,0,17400,58941,88470,4,0,0,123.2570546,0,12,25.55759334,2,4
3254,0,17400,62824,82243,5,0.25457,0,109.4827485,0,7,34.81844499,1,3
3255,0,17400,25859,43684,16,1,0,95.36306868,1,17,27.10761957,1,1
3256,0,17400,24687,37391,2,0,0,217.7442746,0,16,38.25139203,1,2
3257,0,17400,43110,73614,1,0,0,114.2891824,1,8,26.37910802,1,1
3258,0,17400,11147,166496,23,0,0,73.46751776,1,19,29.53166415,2,1
3259,0,17400,42876,66085,26,0,0,281.5781525,1,16,38.02752168,1,1
3260,0,17400,45861,61256,7,0,0,132.0192267,3,48,30.18656747,1,3
3261,1,17400,54161,75500,4,0,0,23.33333333,5,11,33.77992,1,2
3262,0,17400,44479,78121,1,0,0,117.3235888,0,9,27.13398944,1,1
3263,0,17400,97072,155146,0,0,0,204.1656163,0,19,40.50796477,1,1
3264,1,17400,96590,112115,0,6,0,178.6595894,2,46,41.11788749,1,3
3265,0,17400,113890,135146,16,0,0,174.1014596,1,17,37.6335491,1,3
3266,0,17400,49765,66782,27,0,0,272.5904825,1,16,39.3830645,1,1
3267,0,17400,25844,83229,8.922268,0,0,247.7616459,0,50,43.70133124,2,3
3268,0,17400,123579,168243,4,0,0,146.3520808,0,20,26.6035115,1,2
3269,0,17400,166345,202989,10,0,0,276.0663463,0,37,24.35659356,1,4
3270,0,17400,55575,78661,17,1,0,198.9896005,1,20,38.99143137,1,3
3271,0,17400,102228,115898,0,0,0,144.1981676,0,30,35.11415035,1,4
3272,0,17400,56111,114521,2,0.25457,2,154.8555239,1,24,38.69508356,2,2
3273,0,17400,64163,84948,12,0,2,172.7111657,0,13,27.9796944,2,4
3274,1,17400,79623,113658,0,0,2,212.1291452,2,25,35.10671964,1,3
3275,0,17500,92986,114276,13,0,0,116.9613578,2,8,36.25138573,1,3
3276,0,17500,99853,163401,0,0,0,208.4622762,1,18,37.82861717,1,1
3277,0,17500,17889,94453,19,0,0,244.3562274,2,41,35.74477089,1,3
3278,0,17500,101354,117209,1,0,0,136.1582225,0,30,36.8517233,1,4
3279,0,17500,133243,154513,8.922268,0,0,217.0370487,0,18,37.46299196,1,1
3280,1,17500,76100,98500,5,10,1,59.83333333,5,16,33.77992,1,3
3281,0,17500,49968,68025,3,0,0,126.0794526,0,18,34.10902705,2,2
3282,0,17500,73071,94267,1,0,0,160.4547005,3,19,32.27680932,1,2
3283,0,17500,153839,194027,7,0,0,179.7663,1,15,29.1136512,1,3
3284,0,17500,51102,69532,5,0,0,108.3160802,2,49,31.49594571,1,3
3285,0,17500,100642,138550,3,0.25457,0,115.0759476,3,16,32.17638026,1,2
3286,1,17500,110603,142000,1,1,0,163.0666667,3,25,33.77992,1,3
3287,1,17500,56647,78000,11,3,2,92.3,7,29,33.77992,1,4
3288,1,17500,68000,133015,19,1,1,177.5,5,21,33.77992,1,2
3289,0,17500,46636,72908,7,0,0,110.2309072,3,15,41.51229209,1,3
3290,0,17500,90221,113564,19,0,0,265.1846252,1,17,27.02943897,1,3
3291,0,17500,85183,108948,4,0,0,125.1094856,1,25,37.10302599,2,4
3292,0,17500,61524,87188,3,0,0,115.8086608,1,13,25.40157,2,4
3293,1,17500,91000,116000,0.5,0,0,188.7333333,3,26,33.77992,1,4
3294,0,17500,87294,114031,15,0,0,147.0985835,2,8,34.46794,1,3
3295,0,17500,103562,130613,1,0,0,288.0084783,0,47,39.35835753,1,3
3296,0,17500,102858,138977,2,0.25457,0,100.2812192,2,15,31.66931945,1,2
